BURY Dominik,Code paysPOL,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint libre par équipes hommes
BUTA George,Code paysROU,Biathlon,"20 km individuel hommes10 km sprint hommesRelais 4 x 7,5 km hommes"
BUZATOIU Ioana-Corina,Code paysROU,Luge,Simple femmesRelais par équipes
CABECA Jose,Code paysPOR,Ski de fond,Individuel 10 km libre hommesSprint classique hommes
CABROL Camille,Code paysFRA,Ski acrobatique,Bosses femmesBosses en parallèle femmes
CACINA Daniel Andrei,Code paysROU,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
CACKETT Greg,Code paysGBR,Bobsleigh,Bob à quatre
CAFFONT Elisa,Code paysITA,Snowboard,Slalom géant parallèle femmes
CAI Xuetong,Code paysCHN,Snowboard,Snowboard halfpipe femmes
CAJANOVA Sara,Code paysCZE,Hockey sur glace,Femmes
CAKMAKLI Sabrina,Code paysGER,Ski acrobatique,Freeski halfpipe femmes
CAMINAL SANTURE Jordina,Code paysAND,Ski alpin,Descente femmesSuper-G femmes
CANTAGALLO Enzo,Code paysFRA,Hockey sur glace,Hommes
CANTER Jake,Code paysUSA,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
CARDONA COLL Oriol,Code paysESP,Ski alpinisme,Sprint hommesRelais mixte
CAROLLO Martino,Code paysITA,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes"
CARPENTER Alex,Code paysUSA,Hockey sur glace,Femmes
CARRARA Michela,Code paysITA,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmes"
CARREIRA Christina,Code paysUSA,Patinage artistique,Danse sur glaceÉpreuve par équipes
CARRILLO Donovan,Code paysMEX,Patinage artistique,Patinage individuel hommes
CARROLL Avital,Code paysAUT,Ski acrobatique,Bosses femmesBosses en parallèle femmes
CARTAGENA Alexander,Code paysGBR,Bobsleigh,À déterminer
CASANOVA Gian,Code paysSUI,Snowboard,Slalom géant parallèle hommes
CASERMAN Manca,Code paysSLO,Biathlon,"15 km individuel femmes7,5 km sprint femmesRelais 4 x 6 km femmes"
CASHMAN Keely,Code paysUSA,Ski alpin,Super-G femmesCombiné alpin par équipes femmes
CASPER Daniel,Code paysUSA,Curling,Hommes
CASSE Mattia,Code paysITA,Ski alpin,Descente hommesSuper-G hommesCombiné alpin par équipes hommes
CASSINELLI Andrea,Code paysITA,Patinage de vitesse sur piste courte,Relais 5000 m hommes
CASSOL Federica,Code paysITA,Ski de fond,"Relais 4 x 7,5 km femmesSprint classique femmes"
CASTA Lea,Code paysFRA,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
CASTELLET IBANEZ Queralt,Code paysESP,Snowboard,Snowboard halfpipe femmes
CATER Martin,Code paysSLO,Ski alpin,Descente hommesSuper-G hommes
CAUMO Anna,Code paysITA,Hockey sur glace,Femmes
CAVALLERI Noemi,Code paysITA,Bobsleigh,À déterminer
CAVET Benjamin,Code paysFRA,Ski acrobatique,Bosses hommesBosses en parallèle hommes
CAVIEZEL Dario,Code paysSUI,Snowboard,Slalom géant parallèle hommes
CAVIEZEL Ladina,Code paysSUI,Snowboard,Slalom géant parallèle femmes
CECCARELLI Francis,Code paysPHI,Ski alpin,Slalom hommesSlalom géant hommes
CECON Francesco,Code paysITA,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommes
CEHLARIK Peter,Code paysSVK,Hockey sur glace,Hommes
CELEBRINI Macklin,Code paysCAN,Hockey sur glace,Hommes
CENEK Tomas,Code paysSVK,Ski de fond,Individuel 10 km libre hommesSprint classique hommesSprint libre par équipes hommes
CEPURAN Ethan,Code paysUSA,Patinage de vitesse,5000 m hommes10000 m hommesDépart groupé hommesPoursuite par équipes hommes
CERESNAK Peter,Code paysSVK,Hockey sur glace,Hommes
CERNAK Erik,Code paysSVK,Hockey sur glace,Hommes
CERNANSKA Viktoria,Code paysSVK,Bobsleigh,Bob à deux femmesMonobob femmes
CERNOVSKY Marek,Code paysCZE,Curling,Hommes
CERNY Ondrej,Code paysCZE,Ski de fond,Sprint classique hommes
CERUTTI Camille,Code paysFRA,Ski alpin,Descente femmesSlalom géant femmesSuper-G femmesCombiné alpin par équipes femmes
CERVENKA Roman,Code paysCZE,Hockey sur glace,Hommes
CHA Junhwan,Code paysKOR,Patinage artistique,Patinage individuel hommesÉpreuve par équipes
CHABICOVSKY Vit,Code paysCZE,Curling,Double mixte
CHAE Byungdo,Code paysKOR,Bobsleigh,Bob à deux hommesBob à quatre
CHAKIACHVILI Florian,Code paysFRA,Hockey sur glace,Hommes
CHALYK Daryna,Code paysUKR,Biathlon,15 km individuel femmesRelais 4 x 6 km femmes
CHAN Emily,Code paysUSA,Patinage artistique,Patinage en coupleÉpreuve par équipes
CHAN Jason,Code paysAUS,Patinage artistique,Danse sur glace
CHANAVAT Lucas,Code paysFRA,Ski de fond,Sprint classique hommes
CHANG Troy Samuel,Code paysTPE,Ski alpin,Slalom hommes
CHANLOUNG Karen,Code paysTHA,Ski de fond,Individuel 10 km libre femmes
CHANLOUNG Mark,Code paysTHA,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommes
CHANNELL Jane,Code paysCAN,Skeleton,FemmesPar équipes mixtes
CHAPPAZ Jules,Code paysFRA,Ski de fond,Sprint classique hommesSprint libre par équipes hommes
CHARALAMPIDOU Konstantina,Code paysGRE,Ski de fond,Individuel 10 km libre femmesSprint libre par équipes femmes
CHARVATOVA Lucie,Code paysCZE,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmes"
CHEN Meiting,Code paysCHN,Ski acrobatique,Saut acrobatique femmes
CHEN Menachem,Code paysISR,Bobsleigh,Bob à deux hommesBob à quatre
CHEN Wenhao,Code paysCHN,Skeleton,HommesPar équipes mixtes
CHEN Ying-Chu,Code paysTPE,Patinage de vitesse,500 m femmes
CHERVET Emma,Code paysFRA,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
CHERVET Jules,Code paysFRA,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
CHESI Andrea,Code paysITA,Ski acrobatique,Ski cross femmes
CHEVRIER Marion,Code paysFRA,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
CHI Chunxue,Code paysCHN,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint classique femmesSprint libre par équipes femmes"
CHIBA Mone,Code paysJPN,Patinage artistique,Patinage individuel femmesÉpreuve par équipes
CHLAPIK Filip,Code paysCZE,Hockey sur glace,Hommes
CHMIELEWSKI Wojciech,Code paysPOL,Luge,Double hommesRelais par équipes
CHO Seungmin,Code paysKOR,Patinage de vitesse,Départ groupé hommes
CHO Wanhee,Code paysKOR,Snowboard,Slalom géant parallèle hommes
CHOCK Madison,Code paysUSA,Patinage artistique,Danse sur glaceÉpreuve par équipes
CHOI Dujin,Code paysKOR,Biathlon,20 km individuel hommes10 km sprint hommes
CHOI Gaon,Code paysKOR,Snowboard,Snowboard halfpipe femmes
CHOI Minjeong,Code paysKOR,Patinage de vitesse sur piste courte,500 m femmes1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
CHOLENSKA Diana,Code paysCZE,Ski acrobatique,Ski cross femmes
CHOLLET Aidan,Code paysFRA,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
CHOLLET Jonas,Code paysFRA,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
CHOURA Krystof,Code paysCZE,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
CHRISTEN Eliane,Code paysSUI,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
CHRISTEN Lara,Code paysSUI,Hockey sur glace,Femmes
CHRISTIANSEN Vetle Sjaastad,Code paysNOR,Biathlon,"10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
CHRISTOF Nina,Code paysGER,Hockey sur glace,Femmes
CHTCHETININA Ioulia,Code paysPOL,Patinage artistique,Patinage en coupleÉpreuve par équipes
CHU Yuanmeng,Code paysCHN,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes"
CHUN Suhyun,Code paysKOR,Bobsleigh,Bob à quatre
CHUNG Jae-Won,Code paysKOR,Patinage de vitesse,1500 m hommesDépart groupé hommes
CIBULSKIS Oskars,Code paysLAT,Hockey sur glace,Hommes
CIDAN YUZHEN,Code paysCHN,Ski alpinisme,Sprint femmesRelais mixte
CIGAK Nikita,Code paysLTU,Biathlon,"20 km individuel hommes10 km sprint hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
CINGEL Lukas,Code paysSVK,Hockey sur glace,Hommes
CIZERON Guillaume,Code paysFRA,Patinage artistique,Danse sur glaceÉpreuve par équipes
CLARA Damian,Code paysITA,Hockey sur glace,Hommes
CLARK Emily,Code paysCAN,Hockey sur glace,Femmes
CLARKE Hallie,Code paysCAN,Skeleton,Femmes
CLARKE Skye,Code paysCAN,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
CLAUDE Emilien,Code paysFRA,Biathlon,À déterminer
CLAUDE Fabien,Code paysFRA,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommes"
CLAUDE Florent,Code paysBEL,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
CLAUDEL Delphine,Code paysFRA,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes"
CLAVEAU-LAVIOLETTE Nicolas,Code paysVEN,Ski de fond,Individuel 10 km libre hommesSprint classique hommes
CLERC Mialitiana,Code paysMAD,Ski alpin,Slalom femmesSlalom géant femmes
CLIFT Mia,Code paysAUS,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
CLOETENS Maya,Code paysBEL,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
CLUGNET James,Code paysGBR,Ski de fond,Individuel 10 km libre hommesSprint classique hommesSprint libre par équipes hommes
COADY Tess,Code paysAUS,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
COCHRAN-SIEGLE Ryan,Code paysUSA,Ski alpin,Descente hommesSuper-G hommes
COJOCARU Gabriel,Code paysROU,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
COLBY Jason,Code paysUSA,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesPar équipes mixtes
COLELL PANTEBRE Marc,Code paysESP,Ski de fond,Sprint classique hommesSprint libre par équipes hommes
COLTEA George,Code paysROU,Biathlon,"20 km individuel hommes10 km sprint hommesRelais 4 x 7,5 km hommes"
COLTMAN Amelia,Code paysGBR,Skeleton,Femmes
COLTURI Lara,Code paysALB,Ski alpin,Slalom femmesSlalom géant femmes
COMARELLA Anna,Code paysITA,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes50 km classique départ en ligne femmes
COMBY Berenice,Code paysFRA,Patinage de vitesse sur piste courte,500 m femmesRelais 3000 m femmesRelais par équipes mixtes
COMERFORD Cormac,Code paysIRL,Ski alpin,Descente hommesSlalom hommesSlalom géant hommesSuper-G hommes
CONFORTOLA Elisa,Code paysITA,Patinage de vitesse sur piste courte,1000 m femmes1500 m femmesRelais 3000 m femmesRelais par équipes mixtes
CONIJN Merel,Code paysNED,Patinage de vitesse,3000 m femmes5000 m femmesDépart groupé femmesPoursuite par équipes femmes
CONNELLY Zachary,Code paysCAN,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommes"
CONNOR Kyle,Code paysUSA,Hockey sur glace,Hommes
CONRADT Niels,Code paysGER,Snowboard,Snowboard cross hommes
CONSTANTINI Stefania,Code paysITA,Curling,FemmesDouble mixte
CONTI Sara,Code paysITA,Patinage artistique,Patinage en coupleÉpreuve par équipes
CORATTI Jasmin,Code paysITA,Snowboard,Slalom géant parallèle femmes
COREY Brendan,Code paysAUS,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommes
CORNELL PATO Nora,Code paysESP,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
CORNELLA GUITART Xavier,Code paysAND,Ski alpin,Slalom hommes
CORONA Allan,Code paysMEX,Ski de fond,Individuel 10 km libre hommes
COSTA Samuel,Code paysITA,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
COSTA DIEZ Maria,Code paysESP,Ski alpinisme,Sprint femmes
COSTELLA Anna,Code paysITA,Bobsleigh,Bob à deux femmes
COUSIN Sixtine,Code paysSUI,Ski acrobatique,Ski cross femmes
COYNE Kendall,Code paysUSA,Hockey sur glace,Femmes
CRACIUN Eduard-Mihai,Code paysROU,Luge,Simple hommes
CRAWFORD James,Code paysCAN,Ski alpin,Descente hommesSuper-G hommes
CRETU Valentin,Code paysROU,Luge,Simple hommesRelais par équipes
CRIDLAND Phoebe,Code paysAUS,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint libre par équipes femmes"
CRINON Pierre,Code paysFRA,Hockey sur glace,Hommes
CRNKOVIC Kresimir,Code paysCRO,Biathlon,20 km individuel hommes10 km sprint hommes
CROSBY Sidney,Code paysCAN,Hockey sur glace,Hommes
CRV Vili,Code paysSLO,Ski de fond,Individuel 10 km libre hommes50 km classique départ en ligne hommesSprint classique hommes
CULLY Rebeka,Code paysSVK,Ski alpinisme,Sprint femmes
CURL Britta,Code paysUSA,Hockey sur glace,Femmes
CURRAN Connor,Code paysUSA,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
CURTIS Kelly,Code paysUSA,Skeleton,FemmesPar équipes mixtes
CURTONI Elena,Code paysITA,Ski alpin,Super-G femmes
CVETANOVSKA Ana,Code paysMKD,Ski de fond,Individuel 10 km libre femmes
CYR Antoine,Code paysCAN,Ski de fond,"Skiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes"
CZERWONKA Natalia,Code paysPOL,Patinage de vitesse,1000 m femmes1500 m femmesDépart groupé femmes
D'ANTONIO Giada,Code paysITA,Ski alpin,Combiné alpin par équipes femmes
da COSTA Stephane,Code paysFRA,Hockey sur glace,Hommes
DACRES Andrae,Code paysJAM,Bobsleigh,À déterminer
DAHLIN Rasmus,Code paysSWE,Hockey sur glace,Hommes
DAHLQVIST Maja,Code paysSWE,Ski de fond,Sprint classique femmesSprint libre par équipes femmes
DAINYTE Ieva,Code paysLTU,Ski de fond,Individuel 10 km libre femmesSprint classique femmesSprint libre par équipes femmes
DAIR Aurelien,Code paysFRA,Hockey sur glace,Hommes
DAL FARRA Franco,Code paysARG,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
DALE-SKJEVDAL Johannes,Code paysNOR,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommes"
DALMASSO Lucia,Code paysITA,Snowboard,Slalom géant parallèle femmes
DANCHA Annamari,Code paysUKR,Snowboard,Slalom géant parallèle femmes
DANDJINOU William,Code paysCAN,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
DANIELOVA Maria,Code paysSVK,Ski de fond,Individuel 10 km libre femmesSprint classique femmes
DANILOVA Daria,Code paysNED,Patinage artistique,Patinage en couple
DANKSAGMUELLER Christoph,Code paysAUT,Ski acrobatique,Ski cross hommes
DAPRA Simone,Code paysITA,Ski de fond,Individuel 10 km libre hommes50 km classique départ en ligne hommesSprint classique hommes
DAUGAVINS Kaspars,Code paysLAT,Hockey sur glace,Hommes
DAUTI Semire,Code paysALB,Ski alpin,Slalom femmesSlalom géant femmes
DAVIDOVA Marketa,Code paysCZE,Biathlon,"7,5 km sprint femmesRelais mixte 4 x 6km (H+F)"
DAVIES Joe,Code paysGBR,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommes
DAVIES Oliver,Code paysGBR,Ski acrobatique,Ski cross hommes
DAVIS Diana,Code paysGEO,Patinage artistique,Danse sur glaceÉpreuve par équipes
DAWSON Casey,Code paysUSA,Patinage de vitesse,1500 m hommes5000 m hommes10000 m hommesDépart groupé hommesPoursuite par équipes hommes
de ALIPRANDINI Luca,Code paysITA,Ski alpin,Slalom géant hommes
de BOO Jenning,Code paysNED,Patinage de vitesse,500 m hommes1000 m hommes
de CAMPO Seve,Code paysAUS,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommes
de LAAT Itzhak,Code paysNED,Patinage de vitesse sur piste courte,1500 m hommesRelais 5000 m hommes
de LUCA Tommaso,Code paysITA,Hockey sur glace,Hommes
de MARTIN PINTER Iris,Code paysITA,Ski de fond,"Relais 4 x 7,5 km femmesSprint classique femmesSprint libre par équipes femmes"
de SERRES Gabrielle,Code paysFRA,Hockey sur glace,Femmes
de SILVESTRO Alba,Code paysITA,Ski alpinisme,Sprint femmesRelais mixte
de SILVESTRO Simona,Code paysITA,Bobsleigh,Bob à deux femmesMonobob femmes
de SOUZA Davidson Henrique,Code paysBRA,Bobsleigh,Bob à quatre
de VILLAUCOURT Arthur,Code paysFRA,Ski acrobatique,Bosses hommesBosses en parallèle hommes
DEARBORN Jay,Code paysCAN,Bobsleigh,Bob à deux hommesBob à quatre
DECLEMENTE Clayton,Code paysUSA,Patinage de vitesse sur piste courte,1000 m hommes1500 m hommesRelais par équipes mixtes
DEFAYET Lucas,Code paysFRA,Skeleton,Hommes
DEHLINGER Quinn,Code paysUSA,Ski acrobatique,Saut acrobatique hommes
DEKKER Michelle,Code paysNED,Snowboard,Slalom géant parallèle femmes
del DUCA Frankie,Code paysUSA,Bobsleigh,Bob à deux hommesBob à quatre
del RIO ROCA Gina,Code paysAND,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesSprint classique femmes
DELAGO Nadia,Code paysITA,Ski alpin,Combiné alpin par équipes femmes
DELAGO Nicol,Code paysITA,Ski alpin,Descente femmesCombiné alpin par équipes femmes
DELIPARA Teodora,Code paysBIH,Ski de fond,Individuel 10 km libre femmes
DELKA Kellie,Code paysPUR,Skeleton,Femmes
DELLA MEA Lara,Code paysITA,Ski alpin,Slalom femmesSlalom géant femmesCombiné alpin par équipes femmes
DELLA ROVERE Kristin,Code paysITA,Hockey sur glace,Femmes
DELTRAP Zoe Florence,Code paysNED,Patinage de vitesse sur piste courte,Relais 3000 m femmes
den DULK Tineke,Code paysBEL,Patinage de vitesse sur piste courte,1500 m femmesRelais par équipes mixtes
DEROMEDIS Simone,Code paysITA,Ski acrobatique,Ski cross hommes
DERUGO Anna,Code paysAIN,Ski acrobatique,Saut acrobatique femmes
DESBIENS Ann-Renee,Code paysCAN,Hockey sur glace,Femmes
DESCHAMPS Dylan,Code paysCAN,Ski acrobatique,Freeski big air hommes
DESCHAMPS Germain,Code paysFRA,Patinage de vitesse,Poursuite par équipes hommes
DESCHAMPS Maxime,Code paysCAN,Patinage artistique,Patinage en couple
DESCHWANDEN Gregor,Code paysSUI,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
DESLOGES Mathis,Code paysFRA,Ski de fond,"Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesRelais 4 x 7,5 km hommes50 km classique départ en ligne hommesSprint libre par équipes hommes"
DESMARAIS-GILBERT Laurianne,Code paysCAN,Ski acrobatique,Bosses femmesBosses en parallèle femmes
DESMET Hanne,Code paysBEL,Patinage de vitesse sur piste courte,500 m femmes1000 m femmes1500 m femmesRelais par équipes mixtes
DESMET Stijn,Code paysBEL,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
DETRAZ Romain,Code paysSUI,Ski acrobatique,Ski cross hommes
DEWAGTERE Adriaan,Code paysBEL,Patinage de vitesse sur piste courte,Relais 5000 m hommesRelais par équipes mixtes
DHAWORNVEJ Lily,Code paysUSA,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
DHONDT Brooke,Code paysCAN,Snowboard,Snowboard halfpipe femmes
di CENTA Martina,Code paysITA,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes"
di PERNA Dylan,Code paysITA,Hockey sur glace,Hommes
di STEFANO Daniele,Code paysITA,Patinage de vitesse,1000 m hommes1500 m hommesDépart groupé hommesPoursuite par équipes hommes
di TOMASO Gregory,Code paysITA,Hockey sur glace,Hommes
DIAZ GONZALEZ Nahiara,Code paysARG,Ski de fond,Individuel 10 km libre femmesSprint classique femmesSprint libre par équipes femmes
DICHOW Frederik,Code paysDEN,Hockey sur glace,Hommes
DIDIERLAURENT Clemence,Code paysFRA,Ski de fond,Sprint classique femmes
DIECK Tim,Code paysESP,Patinage artistique,Danse sur glace
DIGBY Luke,Code paysGBR,Patinage artistique,Patinage en coupleÉpreuve par équipes
